,,Sistema Integrado de Gestión,,,Revisión 8,R-SIG-GVP 01
,,,,,,
,,REGISTRO DE CONTROL DE VIDRIOS Y PLÁSTICOS,,,Fecha: 02/04/2026,Páginas 1 de 5
,,,,,,
,5,Pantalla ,Fechador,Plástico ,,
,6,Cubre pistones de aire,Cobertor ,Plástico ,,
,7,Envasadora 5,Protección ,Plástico ,,
,8,Envasadora 5,Protección ,Plástico ,,
,9,Envasadora 5,Protección ,Plástico ,,
,10,Envasadora 5,Protección ,Plástico ,,
,11,Envasadora 5,Protección ,Plástico ,,
,12,Envasadora 5,Protección ,Plástico ,,
,13,Tablero de DM,Protección ,Plástico ,,
,14,Envasadora 5,Protección ,Plástico ,,
,15,Envasadora 5,Protección ,Plástico ,,
,16,Envasadora 5,Protección ,Plástico ,,
,17,Ducto de detector,Ducto de detector,Plástico ,,
,18,Visor de DM,Visor de DM,Plástico ,,
,19,Cubre cilindro,Protección ,Plástico ,,
,20,Cubre cilindro,Protección ,Plástico ,,
,21,Pantalla Balanza,Cabezal,Plástico ,,
,22,Pantalla Envasadora,Pantalla Envasadora,Plástico ,,
,23,Controlador de baliza,Controlador de baliza,Plástico ,,
,24,Controlador de baliza,Controlador de baliza,Plástico ,,
,25,Controlador de baliza,Controlador de baliza,Plástico ,,
,26,Controlador de internet,Controlador de internet,Plástico ,,
,27,Controlador sonoro y luminoso,Envasadora 5,Plástico ,,
,28,Controlador sonoro y luminoso,Balanza,Plástico ,,
,29,Pantalla balanza,pantalla balanza,Plástico ,,
,30,Protección Balanza,Protección,Plástico ,,
,31,Protección Envasadora,Protección Interna,Plástico ,,
,32,Cabina de Notebook,Puerta,Vidrio,,
Envasado al vacio ,1,Noria,Visor,Plástico,,
,2,Noria,Visor,Plástico,,
,3,Noria,Protector,Plástico,,
,4,Tolva,Visor de Sensor,Plástico,,
,5,Tolva,Visor,Plástico,,
,6,Ducto de detector,Ducto de detector,Plástico,,
,7,Comando,Detector de metales ,Plástico,,
,8,Pantalla,Comando,Plástico,,
,9,Cubre filtro,Protector,Plástico,,
,10,Cubre filtro,Protector,Plástico,,
,11,Cubre filtro,Protector,Plástico,,
,12,Manometro,Protector,Vidrio,,
,13,Manometro (hermeticidad),Protector,Vidrio,,
Generador de Nitrógeno,1,Filtro,Manómetro ,Plástico,,
,2,Filtro,Manómetro ,Plástico,,
,3,Tanque,Manómetro ,Vidrio,,
,4,Tablero ,Manómetro ,Vidrio,,
,5,Tablero,Manómetro ,Vidrio,,
,6,Tanque,Manómetro ,Vidrio,,
,7,Display,Pantalla,Plástico,,
,8,Tanque,Manómetro ,Vidrio,,
Línea salado,23,Salador,Pantalla,Vidrio,,
,24,Salador,Protección luz del salador,Plástico,,
,25,Tolva sal,Sensor tolva de sal,Plástico,,
,26,Tolva sal,Sensor tolva de sal,Plástico,,
,27,Ventana,Paño fijo,Vidrio,,
Cabina de Logística ,13,Cabina Logística ,Ventana,Vidrio,,
,14,Cabina Logística ,Ventana,Vidrio,,
,15,Cabina Logística ,Ventana,Vidrio,,
,16,Cabina Logística ,Caja de luz,Plástico,,
"Nota: La planilla detalla los plásticos/vidrios a controlar. En caso de rotura se deja asentado en el POES del sector, detallando Rajado o Roto. ",,,,,,
,,,,,,
,,,,,,
Realizó,,,Revisó,,Aprobó,
"Jefe de Pre-requisitos: Natacha Fernández
Fecha: 02/04/2026",,,"Administrativo de SGCIA: Carolina Serassio 
Fecha: 02/04/2026",,"Responsable de SGCIA: Mayra Dip
Fecha: 02/04/2026",
